order_id,order_date,customer_id,customer_node_id,depot_id,agent_id,depot_lat,depot_lon,customer_lat,customer_lon,customer_name,observed_eta_min,rating,area,node_order_count,direct_depot_customer_km,is_distance_outlier,is_routing_eligible
0x3189,2022-03-26,0x3189,NODE-2781,DEPOT-275,COIMBRES06DEL02,11.021278,76.995017,11.041278,77.015017,Customer 2781,18,4.8,Metropolitian,15,3.1161470193369545,False,True
0xc342,2022-02-13,0xc342,NODE-1322,DEPOT-165,KNPRES15DEL01,26.482419,80.320939,26.522419,80.360939,Customer 1322,28,5.0,Metropolitian,2,5.9687940679837075,False,True
0x1a32,2022-03-24,0x1a32,NODE-0918,DEPOT-003,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Customer 0918,18,4.7,Metropolitian,15,7.660348489150972,False,True
0x5fdd,2022-03-04,0x5fdd,NODE-0944,DEPOT-063,BANGRES12DEL01,12.939496,77.625999,13.049496,77.735999,Customer 0944,38,4.1,Metropolitian,13,17.077821017427635,False,True
0x7249,2022-03-24,0x7249,NODE-2782,DEPOT-080,COIMBRES12DEL01,11.000762,76.981876,11.040762,77.021876,Customer 2782,13,4.9,Metropolitian,14,6.232403352170867,False,True
0xc214,2022-02-12,0xc214,NODE-2328,DEPOT-240,ALHRES17DEL01,25.45235,81.841889,25.56235,81.951889,Customer 2328,33,4.4,nan,4,16.476437954273965,False,True
0x934,2022-03-07,0x934,NODE-2632,DEPOT-140,CHENRES09DEL01,13.044694,80.26147,13.054694,80.27147,Customer 2632,25,4.7,Urban,15,1.5523608800116515,False,True
0xb6f5,2022-03-27,0xb6f5,NODE-1023,DEPOT-045,SURRES12DEL02,21.183434,72.814492,21.263434,72.894492,Customer 1023,20,4.6,Urban,15,12.161131350318817,False,True
0xc551,2022-02-13,0xc551,NODE-1125,DEPOT-340,LUDHRES09DEL02,30.885814,75.786976,30.905814,75.806976,Customer 1125,29,4.3,Urban,4,2.930436548102535,False,True
0x5277,2022-03-25,0x5277,NODE-2047,DEPOT-239,INDORES02DEL03,22.651847,75.881991,22.741847,75.971991,Customer 2047,12,4.9,Metropolitian,15,13.615833459011268,False,True
0x54e1,2022-03-10,0x54e1,NODE-1715,DEPOT-086,RANCHIRES07DEL01,23.359407,85.325055,23.469407,85.435055,Customer 1715,26,4.9,Metropolitian,14,16.60095424935038,False,True
0x208a,2022-03-03,0x208a,NODE-0559,DEPOT-271,CHENRES18DEL03,12.981615,80.231598,13.041615,80.291598,Customer 0559,35,5.0,Metropolitian,16,9.314862687658115,False,True
0x583,2022-04-06,0x583,NODE-1565,DEPOT-145,VADRES05DEL02,22.310526,73.170937,22.440526,73.300937,Customer 1565,42,4.7,Metropolitian,14,19.688394563498182,False,True
0x5b17,2022-03-04,0x5b17,NODE-1715,DEPOT-086,RANCHIRES07DEL01,23.359407,85.325055,23.469407,85.435055,Customer 1715,21,4.8,Metropolitian,14,16.60095424935038,False,True
0xcd6a,2022-02-13,0xcd6a,NODE-2783,DEPOT-356,AGRRES14DEL02,27.16185,78.040165,27.21185,78.090165,Customer 2783,27,4.7,Metropolitian,3,7.441026180219728,False,True
0x43eb,2022-04-01,0x43eb,NODE-0385,DEPOT-232,MYSRES17DEL01,12.326356,76.619103,12.366356,76.659103,Customer 0385,29,4.6,Urban,15,6.217824017922212,False,True
0x8353,2022-03-31,0x8353,NODE-0873,DEPOT-109,VADRES13DEL01,22.310237,73.158921,22.380237,73.228921,Customer 0873,38,4.8,Urban,12,10.602507301514994,False,True
0xb97a,2022-03-27,0xb97a,NODE-0187,DEPOT-142,JAPRES06DEL03,26.911927,75.797282,27.051927,75.937282,Customer 0187,41,5.0,Metropolitian,16,20.85172635753384,False,True
0x9ecf,2022-03-26,0x9ecf,NODE-2491,DEPOT-378,COIMBRES08DEL01,11.001852,76.976268,11.011852,76.986268,Customer 2491,17,4.6,Metropolitian,17,1.5581369822072066,False,True
0x506,2022-03-28,0x506,NODE-2784,DEPOT-443,HYDRES12DEL02,-17.429585,-78.392621,17.449585,78.412621,Customer 2784,29,4.7,Metropolitian,1,17556.03212742078,True,False
0xd189,2022-02-15,0xd189,NODE-2785,DEPOT-376,GOARES18DEL01,15.49395,73.827423,15.53395,73.867423,Customer 2785,13,4.6,Metropolitian,4,6.1766084827181205,False,True
0x39e5,2022-03-11,0x39e5,NODE-1705,DEPOT-267,MUMRES09DEL01,18.994049,72.825203,19.034049,72.865203,Customer 1705,26,4.6,Metropolitian,13,6.120941769502897,False,True
0x1479,2022-03-31,0x1479,NODE-0977,DEPOT-214,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Customer 0977,53,4.5,Metropolitian,14,19.916274899797408,False,True
0x1429,2022-03-21,0x1429,NODE-0576,DEPOT-136,BANGRES01DEL02,12.933284,77.615428,12.983284,77.665428,Customer 0576,23,4.8,Metropolitian,16,7.7631971453288875,False,True
0x625d,2022-03-07,0x625d,NODE-0039,DEPOT-030,CHENRES11DEL01,13.064181,80.236442,13.104181,80.276442,Customer 0039,27,4.8,Metropolitian,17,6.209021101535612,False,True
0x57b2,2022-03-27,0x57b2,NODE-0107,DEPOT-038,BANGRES19DEL02,12.914264,77.6784,12.994264,77.7584,Customer 0107,34,4.4,Metropolitian,16,12.421212735966002,False,True
0xbef1,2022-02-13,0xbef1,NODE-2786,DEPOT-444,AGRRES13DEL02,-27.159795,-78.04299,27.209795,78.09299,Customer 2786,20,6.0,Metropolitian,1,17658.249696622697,True,False
0x7cfd,2022-03-03,0x7cfd,NODE-2787,DEPOT-242,MYSRES11DEL02,12.323225,76.630028,12.343225,76.650028,Customer 2787,16,4.6,Urban,14,3.1089881501684506,False,True
0x900f,2022-03-11,0x900f,NODE-1661,DEPOT-014,CHENRES19DEL02,12.986047,80.218114,13.036047,80.268114,Customer 1661,29,4.5,Metropolitian,11,7.762394296687464,False,True
0x5436,2022-04-04,0x5436,NODE-0115,DEPOT-056,BANGRES11DEL03,12.934365,77.616155,13.024365,77.706155,Customer 0115,31,4.4,Metropolitian,13,13.97317756157655,False,True
0x946b,2022-04-02,0x946b,NODE-2788,DEPOT-012,RANCHIRES06DEL03,23.357804,85.325146,23.447804,85.415146,Customer 2788,19,4.5,Urban,17,13.58314386669513,False,True
0x8ff8,2022-04-02,0x8ff8,NODE-1176,DEPOT-026,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,Customer 1176,23,4.7,Metropolitian,15,12.254988311075596,False,True
0x5b24,2022-03-27,0x5b24,NODE-1356,DEPOT-277,COIMBRES04DEL01,11.024839,77.007003,11.094839,77.077003,Customer 1356,20,4.7,Metropolitian,14,10.905993510336609,False,True
0x3a87,2022-03-09,0x3a87,NODE-2247,DEPOT-101,SURRES010DEL02,21.17106,72.789292,21.22106,72.839292,Customer 2247,17,4.9,Metropolitian,16,7.601362669750945,False,True
0xc652,2022-02-17,0xc652,NODE-2789,DEPOT-240,ALHRES17DEL01,25.45235,81.841889,25.49235,81.881889,Customer 2789,33,4.1,Metropolitian,3,5.992216126442876,False,True
0xc841,2022-02-11,0xc841,NODE-2790,DEPOT-363,AGRRES05DEL01,27.201725,78.007553,27.241725,78.047553,Customer 2790,18,4.6,Metropolitian,2,5.951998478305192,False,True
0x92d4,2022-04-04,0x92d4,NODE-2643,DEPOT-043,JAPRES18DEL02,26.913987,75.752891,27.043987,75.882891,Customer 2643,38,4.1,Metropolitian,10,19.362541804304527,False,True
0xcb18,2022-02-14,0xcb18,NODE-2791,DEPOT-351,GOARES12DEL02,15.516833,73.768172,15.646833,73.898172,Customer 2791,27,4.9,Metropolitian,3,20.07079010576581,False,True
0xbe02,2022-03-26,0xbe02,NODE-0701,DEPOT-139,BANGRES07DEL02,12.978453,77.643685,12.998453,77.663685,Customer 0701,18,4.8,Metropolitian,16,3.105095437473336,False,True
0x7ac2,2022-03-17,0x7ac2,NODE-2100,DEPOT-073,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,Customer 2100,19,4.9,nan,14,7.66101794664148,False,True
0x68be,2022-03-25,0x68be,NODE-2792,DEPOT-213,CHENRES03DEL03,13.091809,80.219104,13.181809,80.309104,Customer 2792,34,4.6,Urban,16,13.968842021961057,False,True
0x5354,2022-03-04,0x5354,NODE-1059,DEPOT-080,COIMBRES12DEL02,11.000762,76.981876,11.080762,77.061876,Customer 1059,23,4.7,Metropolitian,12,12.464390099643042,False,True
0x9f8b,2022-03-12,0x9f8b,NODE-0295,DEPOT-192,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Customer 0295,38,4.3,Metropolitian,16,16.853347148215086,False,True
0xa686,2022-03-28,0xa686,NODE-2432,DEPOT-129,JAPRES09DEL03,26.911378,75.789034,26.971378,75.849034,Customer 2432,26,4.9,Metropolitian,14,8.937880155829205,False,True
0x7511,2022-03-29,0x7511,NODE-0390,DEPOT-137,MYSRES15DEL01,12.352058,76.60665,12.462058,76.71665,Customer 0390,40,4.0,Metropolitian,16,17.0970739431768,False,True
0xbbb3,2022-03-11,0xbbb3,NODE-2333,DEPOT-119,MYSRES010DEL02,12.321214,76.621094,12.371214,76.671094,Customer 2333,34,4.1,Metropolitian,13,7.772282029629311,False,True
0x7f07,2022-03-03,0x7f07,NODE-0964,DEPOT-275,COIMBRES06DEL03,11.021278,76.995017,11.081278,77.055017,Customer 0964,19,4.8,Metropolitian,16,9.348128423503157,False,True
0x51b0,2022-04-02,0x51b0,NODE-2793,DEPOT-232,MYSRES17DEL02,12.326356,76.619103,12.456356,76.749103,Customer 2793,31,4.7,Metropolitian,14,20.206226468830582,False,True
0x73a3,2022-03-02,0x73a3,NODE-2542,DEPOT-015,MUMRES02DEL01,19.221315,72.862381,19.291315,72.932381,Customer 2542,19,4.6,Metropolitian,15,10.704238934519317,False,True
0x99ef,2022-03-06,0x99ef,NODE-0034,DEPOT-032,SURRES17DEL03,21.149569,72.772697,21.239569,72.862697,Customer 0034,35,4.6,Metropolitian,15,13.682516298592297,False,True
0xc223,2022-02-14,0xc223,NODE-2794,DEPOT-357,LUDHRES03DEL01,30.88722,75.804893,30.99722,75.914893,Customer 2794,24,4.9,Metropolitian,4,16.114084227696686,False,True
0x17ab,2022-03-04,0x17ab,NODE-0782,DEPOT-186,RANCHIRES08DEL02,23.353783,85.326967,23.483783,85.456967,Customer 0782,37,4.2,Metropolitian,12,19.61901197596057,False,True
0x82a0,2022-03-12,0x82a0,NODE-1672,DEPOT-204,COIMBRES09DEL02,11.008638,76.984311,11.088638,77.064311,Customer 1672,33,4.4,Urban,15,12.464226008964719,False,True
0x556d,2022-04-04,0x556d,NODE-2337,DEPOT-026,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Customer 2337,39,4.1,Metropolitian,14,16.849904095492622,False,True
0x8b51,2022-04-05,0x8b51,NODE-1008,DEPOT-012,RANCHIRES06DEL02,23.357804,85.325146,23.407804,85.375146,Customer 1008,16,4.7,Urban,14,7.546712474612512,False,True
0x774c,2022-04-02,0x774c,NODE-2578,DEPOT-244,JAPRES05DEL02,26.905287,75.794592,26.985287,75.874592,Customer 2578,20,5.0,Metropolitian,13,11.916990180554908,False,True
0xa288,2022-03-04,0xa288,NODE-2005,DEPOT-250,JAPRES02DEL03,26.914142,75.805704,27.004142,75.895704,Customer 2005,23,4.6,Metropolitian,14,13.405883851779583,False,True
0xdb93,2022-02-16,0xdb93,NODE-2795,DEPOT-331,KOCRES06DEL03,9.982834,76.283268,10.072834,76.373268,Customer 2795,24,4.8,Urban,2,14.045114628498522,False,True
0x53ff,2022-03-05,0x53ff,NODE-2796,DEPOT-123,INDORES06DEL02,22.728163,75.884212,22.748163,75.904212,Customer 2796,22,4.7,Metropolitian,16,3.0253210909321173,False,True
0xce06,2022-02-18,0xce06,NODE-2415,DEPOT-164,AGRRES11DEL03,27.163303,78.057044,27.253303,78.147044,Customer 2415,44,4.7,Metropolitian,6,13.392708074822348,False,True
0x148a,2022-03-23,0x148a,NODE-2334,DEPOT-068,JAPRES15DEL01,26.891191,75.802083,26.961191,75.872083,Customer 2334,36,5.0,Metropolitian,16,10.428148593687968,False,True
0xdd76,2022-02-15,0xdd76,NODE-2797,DEPOT-309,KOLRES07DEL03,22.547186,88.35068,22.577185,88.38068,Customer 2797,28,5.0,Metropolitian,3,4.540575857362341,False,True
0x6754,2022-04-02,0x6754,NODE-1181,DEPOT-182,MYSRES05DEL01,12.323978,76.627961,12.393978,76.697961,Customer 1181,18,4.7,Metropolitian,17,10.88093543843387,False,True
0x9527,2022-03-30,0x9527,NODE-0180,DEPOT-057,CHENRES02DEL03,13.086438,80.220672,13.146439,80.280672,Customer 0180,32,4.2,Urban,11,9.313017158714828,False,True
0xa9b4,2022-03-20,0xa9b4,NODE-1130,DEPOT-098,INDORES19DEL02,22.745536,75.893106,22.825536,75.973106,Customer 1130,30,4.7,Metropolitian,17,12.099354574706966,False,True
0xa120,2022-03-23,0xa120,NODE-2798,DEPOT-056,BANGRES11DEL02,12.934365,77.616155,13.014365,77.696155,Customer 2798,24,4.9,Metropolitian,11,12.42072409404905,False,True
0x4d89,2022-04-06,0x4d89,NODE-0569,DEPOT-126,SURRES18DEL01,21.149834,72.778666,21.219834,72.848666,Customer 0569,38,4.1,Urban,16,10.642283429605715,False,True
0x4c68,2022-04-01,0x4c68,NODE-0759,DEPOT-287,SURRES06DEL02,21.185047,72.80859,21.205047,72.82859,Customer 0759,26,4.6,Metropolitian,15,3.040554821797033,False,True
0x1abc,2022-03-25,0x1abc,NODE-1445,DEPOT-079,MYSRES12DEL02,12.284747,76.625861,12.364747,76.705861,Customer 1445,43,4.0,Metropolitian,13,12.436148456121032,False,True
0x1c84,2022-03-18,0x1c84,NODE-1884,DEPOT-156,MUMRES01DEL01,19.12663,72.829976,19.23663,72.939976,Customer 1884,22,4.6,Metropolitian,15,16.824549100074805,False,True
0x93e2,2022-04-01,0x93e2,NODE-2700,DEPOT-080,COIMBRES12DEL03,11.000762,76.981876,11.060762,77.041876,Customer 2700,38,4.9,nan,16,9.348448896833318,False,True
0x2388,2022-03-10,0x2388,NODE-1882,DEPOT-126,SURRES18DEL02,21.149834,72.778666,21.229834,72.858666,Customer 1882,39,4.1,Metropolitian,12,12.162418131175954,False,True
0x1cb1,2022-03-14,0x1cb1,NODE-0772,DEPOT-258,INDORES11DEL01,22.751234,75.88949,22.821234,75.95949,Customer 0772,31,3.8,Metropolitian,16,10.586910515510665,False,True
0xa6b1,2022-03-24,0xa6b1,NODE-1137,DEPOT-050,SURRES11DEL03,21.157735,72.768778,21.187735,72.798778,Customer 1137,34,4.8,Metropolitian,14,4.561152341209805,False,True
0x34c5,2022-03-01,0x34c5,NODE-0826,DEPOT-163,BANGRES06DEL01,12.979096,77.640625,12.989096,77.650625,Customer 0826,12,4.7,Metropolitian,15,1.5525609831264333,False,True
0x2059,2022-03-13,0x2059,NODE-0067,DEPOT-060,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Customer 0067,17,4.6,Metropolitian,12,7.661331134220826,False,True
0x2bae,2022-03-03,0x2bae,NODE-2799,DEPOT-077,BANGRES03DEL01,12.979166,77.640709,13.019166,77.680709,Customer 2799,18,4.7,Metropolitian,16,6.210060323088704,False,True
0x6ae3,2022-03-26,0x6ae3,NODE-1341,DEPOT-300,RANCHIRES13DEL02,23.374989,85.335486,23.424989,85.385486,Customer 1341,12,4.7,Metropolitian,15,7.54626481457244,False,True
0xdbc2,2022-02-13,0xdbc2,NODE-2800,DEPOT-364,KOCRES19DEL03,9.960846,76.293936,10.020846,76.353936,Customer 2800,28,4.8,nan,4,9.363935309152732,False,True
0xc52f,2022-02-11,0xc52f,NODE-2801,DEPOT-387,DEHRES03DEL02,30.335259,78.053162,30.355259,78.073162,Customer 2801,23,4.7,Metropolitian,3,2.937536254378516,False,True
0xc27d,2022-02-16,0xc27d,NODE-2404,DEPOT-407,ALHRES13DEL03,25.451646,81.832796,25.591646,81.972796,Customer 2404,30,4.9,Metropolitian,4,20.96888932863528,False,True
0x8d0a,2022-03-15,0x8d0a,NODE-2787,DEPOT-242,MYSRES11DEL02,12.323225,76.630028,12.343225,76.650028,Customer 2787,10,4.7,Urban,14,3.1089881501684506,False,True
0xb8cd,2022-03-26,0xb8cd,NODE-1403,DEPOT-101,SURRES010DEL02,21.17106,72.789292,21.19106,72.809292,Customer 1403,23,4.7,Metropolitian,14,3.040688634015558,False,True
0xe1b4,2022-02-12,0xe1b4,NODE-2415,DEPOT-164,AGRRES010DEL03,27.163303,78.057044,27.253303,78.147044,Customer 2415,38,4.5,Metropolitian,6,13.392708074822348,False,True
0x1c66,2022-03-21,0x1c66,NODE-1441,DEPOT-129,JAPRES09DEL02,26.911378,75.789034,26.961378,75.839034,Customer 1441,32,4.2,Metropolitian,16,7.448379823536196,False,True
0x2b4c,2022-03-11,0x2b4c,NODE-2802,DEPOT-026,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Customer 2802,23,4.3,Metropolitian,15,9.19149730046093,False,True
0x38d0,2022-04-02,0x38d0,NODE-1381,DEPOT-109,VADRES13DEL02,22.310237,73.158921,22.440237,73.288921,Customer 1381,28,4.9,Metropolitian,15,19.68841340777118,False,True
0xd2be,2022-02-17,0xd2be,NODE-0708,DEPOT-301,LUDHRES12DEL02,30.893244,75.821817,30.943244,75.871817,Customer 0708,12,4.8,Metropolitian,4,7.3253631982374,False,True
0x9e4c,2022-03-23,0x9e4c,NODE-1935,DEPOT-110,INDORES08DEL01,22.725748,75.898497,22.795748,75.968497,Customer 1935,11,4.8,Metropolitian,14,10.587819003215479,False,True
0x487c,2022-03-19,0x487c,NODE-2247,DEPOT-101,SURRES010DEL02,21.17106,72.789292,21.22106,72.839292,Customer 2247,11,5.0,Metropolitian,16,7.601362669750945,False,True
0x8d5,2022-03-09,0x8d5,NODE-2399,DEPOT-011,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Customer 2399,23,4.7,Metropolitian,13,9.192333207689474,False,True
0x63fd,2022-03-26,0x63fd,NODE-2477,DEPOT-074,HYDRES19DEL02,17.458998,78.500366,17.478998,78.520366,Customer 2477,24,5.0,Metropolitian,14,3.0733972976360437,False,True
0x4eca,2022-03-28,0x4eca,NODE-1096,DEPOT-297,JAPRES11DEL01,26.90294,75.793007,26.91294,75.803007,Customer 1096,11,4.9,Metropolitian,12,1.4898423067405666,False,True
0x8ff9,2022-03-17,0x8ff9,NODE-2204,DEPOT-246,HYDRES15DEL03,17.45971,78.368855,17.48971,78.398855,Customer 2204,21,4.9,Metropolitian,16,4.610027010711368,False,True
0x82c6,2022-03-13,0x82c6,NODE-0077,DEPOT-069,MYSRES16DEL02,12.316967,76.603067,12.366967,76.653067,Customer 0077,20,4.6,Metropolitian,16,7.772343594464243,False,True
0x5486,2022-03-16,0x5486,NODE-1288,DEPOT-071,COIMBRES19DEL02,11.022298,76.998349,11.102298,77.078349,Customer 1288,40,4.7,Metropolitian,13,12.463941144204773,False,True
0x2765,2022-04-05,0x2765,NODE-2259,DEPOT-045,SURRES12DEL01,21.183434,72.814492,21.193434,72.824492,Customer 2259,14,5.0,Urban,14,1.520309052937885,False,True
0xac8c,2022-03-23,0xac8c,NODE-1567,DEPOT-292,JAPRES12DEL03,26.902908,75.792934,27.042908,75.932934,Customer 1567,40,4.1,Metropolitian,15,20.85246594803466,False,True
0x4bd,2022-03-29,0x4bd,NODE-0889,DEPOT-246,HYDRES15DEL02,17.45971,78.368855,17.53971,78.448855,Customer 0889,10,4.7,Metropolitian,15,12.292599798532462,False,True
0xb16a,2022-03-12,0xb16a,NODE-2442,DEPOT-079,MYSRES12DEL01,12.284747,76.625861,12.354747,76.695861,Customer 2442,25,4.9,nan,16,10.881731319465791,False,True
0x7068,2022-03-17,0x7068,NODE-2803,DEPOT-040,COIMBRES07DEL02,10.96185,76.971082,10.98185,76.991082,Customer 2803,15,4.2,Metropolitian,12,3.116455382882508,False,True
0xda7f,2022-02-18,0xda7f,NODE-2804,DEPOT-169,LUDHRES18DEL02,30.890184,75.829615,31.020184,75.959615,Customer 2804,42,3.9,Metropolitian,1,19.042821556225825,False,True
0x1436,2022-03-08,0x1436,NODE-1792,DEPOT-223,CHENRES010DEL03,13.066762,80.251865,13.156762,80.341865,Customer 1792,20,4.7,Metropolitian,15,13.969535082204027,False,True
0x1cad,2022-04-04,0x1cad,NODE-2751,DEPOT-288,RANCHIRES05DEL02,23.355164,85.324097,23.435164,85.404097,Customer 2751,20,4.9,Metropolitian,11,12.074224380435524,False,True
0x190e,2022-03-08,0x190e,NODE-2136,DEPOT-241,HYDRES07DEL02,17.424114,78.347554,17.554114,78.477554,Customer 2136,17,4.8,Urban,15,19.976027554946448,False,True
0x3ee1,2022-03-27,0x3ee1,NODE-0134,DEPOT-026,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Customer 0134,34,4.4,Metropolitian,16,10.723264172167632,False,True
0xdc3b,2022-02-16,0xdc3b,NODE-1896,DEPOT-357,LUDHRES03DEL01,30.88722,75.804893,30.95722,75.874893,Customer 1896,31,2.8,Metropolitian,3,10.25532745170433,False,True
0x965,2022-03-23,0x965,NODE-0331,DEPOT-103,MUMRES08DEL01,19.065838,72.832658,19.175838,72.942658,Customer 0331,28,4.7,Metropolitian,14,16.8274727731461,False,True
0x845,2022-03-15,0x845,NODE-1171,DEPOT-170,SURRES20DEL03,21.15276,72.778059,21.18276,72.808059,Customer 1171,17,4.6,Metropolitian,15,4.561223681551846,False,True
0xc063,2022-02-14,0xc063,NODE-2805,DEPOT-445,KOLRES13DEL03,-22.553227,88.353273,22.643227,88.443273,Customer 2805,21,4.7,Metropolitian,1,5025.625829037922,True,False
0xb58a,2022-04-03,0xb58a,NODE-1595,DEPOT-007,MYSRES01DEL01,12.311072,76.654878,12.321072,76.664878,Customer 1595,17,4.9,Urban,15,1.5545437335214782,False,True
0x9dd9,2022-03-12,0x9dd9,NODE-1181,DEPOT-182,MYSRES05DEL01,12.323978,76.627961,12.393978,76.697961,Customer 1181,39,4.1,Metropolitian,17,10.88093543843387,False,True
0x2db0,2022-03-11,0x2db0,NODE-1767,DEPOT-160,HYDRES06DEL02,17.455894,78.375467,17.505894,78.425467,Customer 1767,20,4.9,Urban,16,7.683253857182166,False,True
0x4e71,2022-03-17,0x4e71,NODE-0841,DEPOT-078,MUMRES11DEL01,18.994237,72.825553,19.034237,72.865553,Customer 0841,27,4.6,Metropolitian,15,6.120938502923837,False,True
0x223d,2022-03-21,0x223d,NODE-2806,DEPOT-074,HYDRES19DEL01,17.458998,78.500366,17.498998,78.540366,Customer 2806,25,4.5,Metropolitian,15,6.14663364596065,False,True
0x106c,2022-03-02,0x106c,NODE-2109,DEPOT-159,CHENRES14DEL01,13.026279,80.174568,13.096279,80.244568,Customer 2109,21,4.7,Urban,14,10.866277692518308,False,True
0x669a,2022-03-13,0x669a,NODE-2807,DEPOT-086,RANCHIRES07DEL02,23.359407,85.325055,23.379407,85.345055,Customer 2807,29,4.6,Metropolitian,14,3.0188245695177898,False,True
0x2d31,2022-03-27,0x2d31,NODE-1288,DEPOT-071,COIMBRES19DEL02,11.022298,76.998349,11.102298,77.078349,Customer 1288,13,4.9,Urban,13,12.463941144204773,False,True
0x4e20,2022-04-04,0x4e20,NODE-2071,DEPOT-134,INDORES09DEL01,22.725835,75.887648,22.795835,75.957648,Customer 2071,17,4.9,Metropolitian,13,10.587815903448679,False,True
0x1595,2022-03-07,0x1595,NODE-0337,DEPOT-114,VADRES11DEL01,22.308096,73.167753,22.348096,73.207753,Customer 0337,20,4.8,Urban,14,6.058919182290143,False,True
0x9211,2022-03-20,0x9211,NODE-2793,DEPOT-232,MYSRES17DEL02,12.326356,76.619103,12.456356,76.749103,Customer 2793,23,4.7,Metropolitian,14,20.206226468830582,False,True
0x5ea,2022-03-08,0x5ea,NODE-2808,DEPOT-446,INDORES14DEL03,-22.761593,75.886362,22.851593,75.976362,Customer 2808,39,4.7,Metropolitian,1,5071.964217257608,True,False
0x4490,2022-03-13,0x4490,NODE-0210,DEPOT-156,MUMRES01DEL01,19.12663,72.829976,19.13663,72.839976,Customer 0210,17,5.0,Urban,16,1.5297232853100242,False,True
0xd36d,2022-02-17,0xd36d,NODE-2809,DEPOT-425,GOARES01DEL01,15.576683,73.75575,15.586683,73.76575,Customer 2809,12,4.5,Metropolitian,4,1.5439076805320382,False,True
0x85fc,2022-03-17,0x85fc,NODE-2347,DEPOT-063,BANGRES12DEL03,12.939496,77.625999,12.999496,77.685999,Customer 2347,41,3.7,Metropolitian,15,9.31563208704705,False,True
0xe00,2022-03-01,0xe00,NODE-1440,DEPOT-078,MUMRES11DEL03,18.994237,72.825553,19.024237,72.855553,Customer 1440,30,4.0,nan,14,4.590769055748737,False,True
0x9fb3,2022-03-14,0x9fb3,NODE-2810,DEPOT-079,MYSRES12DEL01,12.284747,76.625861,12.394747,76.735861,Customer 2810,38,3.2,Metropolitian,12,17.099225478912437,False,True
0xd61,2022-03-04,0xd61,NODE-0149,DEPOT-058,JAPRES03DEL01,26.913483,75.803139,26.983483,75.873139,Customer 0149,18,4.7,Metropolitian,16,10.427235657896496,False,True
0x7612,2022-03-28,0x7612,NODE-1355,DEPOT-074,HYDRES19DEL01,17.458998,78.500366,17.468998,78.510366,Customer 1355,18,4.7,Metropolitian,15,1.5367187556842812,False,True
0x2a7b,2022-03-02,0x2a7b,NODE-0864,DEPOT-228,VADRES010DEL01,22.310329,73.169083,22.380329,73.239083,Customer 0864,43,4.1,Metropolitian,13,10.602504075104976,False,True
0x95ee,2022-03-12,0x95ee,NODE-1810,DEPOT-102,SURRES03DEL02,21.186884,72.793616,21.266884,72.873616,Customer 1810,26,5.0,Metropolitian,15,12.160999124282084,False,True
0x9edf,2022-03-14,0x9edf,NODE-1159,DEPOT-313,VADRES03DEL02,22.32,73.17,22.4,73.25,Customer 1159,26,4.7,Metropolitian,18,12.11655916281721,False,True
0x6110,2022-03-11,0x6110,NODE-0249,DEPOT-179,JAPRES04DEL03,26.902328,75.794257,26.932328,75.824257,Customer 0249,19,4.9,Urban,12,4.469362226704516,False,True
0x77b,2022-03-20,0x77b,NODE-2811,DEPOT-030,CHENRES11DEL02,13.064181,80.236442,13.194181,80.366442,Customer 2811,23,4.7,Metropolitian,12,20.177519993018656,False,True
0x2465,2022-03-18,0x2465,NODE-0014,DEPOT-014,CHENRES19DEL02,12.986047,80.218114,13.116047,80.348114,Customer 0014,35,4.2,Metropolitian,16,20.180635114114718,False,True
0x5d11,2022-03-16,0x5d11,NODE-0158,DEPOT-044,MYSRES04DEL03,12.3085,76.665808,12.3985,76.755808,Customer 0158,42,3.7,Metropolitian,14,13.989916877275611,False,True
0xb3ee,2022-03-27,0xb3ee,NODE-2812,DEPOT-088,JAPRES17DEL01,26.892312,75.806896,27.002312,75.916896,Customer 2812,38,4.9,Metropolitian,16,16.385730104308024,False,True
0x6b5e,2022-03-06,0x6b5e,NODE-1847,DEPOT-044,MYSRES04DEL02,12.3085,76.665808,12.3885,76.745808,Customer 1847,23,4.6,Metropolitian,14,12.435597855540221,False,True
0x5f3b,2022-03-31,0x5f3b,NODE-2200,DEPOT-268,INDORES20DEL02,22.732225,75.874765,22.812225,75.954765,Customer 2200,27,4.7,Metropolitian,18,12.099896960230076,False,True
0xd3a6,2022-02-17,0xd3a6,NODE-2813,DEPOT-005,KNPRES14DEL03,26.463504,80.372929,26.523504,80.432929,Customer 2813,27,4.6,Metropolitian,2,8.953499779319664,False,True
0x3e49,2022-04-03,0x3e49,NODE-1258,DEPOT-072,MYSRES07DEL02,12.325461,76.632278,12.345461,76.652278,Customer 1258,28,4.0,Metropolitian,14,3.1089751947120248,False,True
